text,y
"It seems after decades, 'Sgt. Pepper's Lonely Hearts Club Band' would be the all-time chart topper for best rock album of all time.  While The Beatles innovated music with every effort they created, 'Sgt. Pepper' should be viewed as their most creative and ground-breaking album.  However, as great as it is, it isn't, subjectively, their best.

The false start and the blaring guitars that herald the album with a show tune accompanied by able brass is certainly an ear opener even today.  It starts out the show, a carnival, but it does have some side shows as well.  There are segues throughout, and the special effects elevated The Beatles to the stature of artists in a way only looked at in retrospect on 'Revolver' and 'Rubber Soul'  (Thankfully, the latter classics have in some ways surpassed 'Pepper''s reputation.)  ""With a Little Help from My Friends,"" one of the very best songs on the album, melds in with the title song and is still one of their best pop classics of all time.  While ""Lucy in the Skies with Diamonds"" and ""Being for the Benefit of Mr. Kite"" continue the carnival perfection, they also date the album somewhat.  Some of the other highlights of the album include ""When I'm Sixty Four,"" with the beginning of Paul's stretch of vaudevillian numbers.  Then, ""Lovely Rita"" is ethereal and entertaining.  John is quite able to lift the veil off the conventional world with ""Good Morning, Good Morning"" (based on a Kellogg's Corn Flake Commercial).  Just before the tent folds up, The Beatles deliver the better and more fluid reprise to ""Sgt. Pepper"" just before they end with a remarkable finale.

All The Beatles try to showcase a new consciousness with songs like Paul's ""Getting Better"" and ""Fixing a Hole"".  George gets his turn with the deep, spiritual realm of ""Within You and Without You"".  (And, while it is sincere, articulate, and perceptive, it doesn't fit the album musically as well as ""Love You To"" does on 'Revolver'.)  Paul certainly adds depth with his contribution ""She's Leaving Home,"" almost a classical piece with tear-jerking lyrics and a story that challenges class differences like 'Lady Chatterly's Lover'.  The finale, ""A Day in the Life,""  is the most celebrated song.  It is the grandest musically and lyrically transcending the ordinary values of life.  The song remains innovative and awe-inspiring.

Overall, The Beatles brought the most innovations to pop music on 'Sgt. Pepper'.  The music is meant to rise above conventional consciousness.  In this sense it can be regarded as a concept album that has some diversions along the way.  Still, 'Sgt. Pepper' is a period piece, one that is magnificent, but is their most dated.  It does come from 1967 and, for better or worse, seems locked in time.  They abandoned the drugs and the magical studio effects, but went ahead later with 'The White Album,' another masterpiece that is more decidedly rock, but without much compromise.  (Like 'Pepper' they did what they really wanted.)  This is a magnificent, but flawed masterpiece.",5
"This is a recording packed with loads of good old fashioned Beatle lore.  Paul-is-dead-lore, The Beatles are the next Mozarts lore, The Beach Boys scared the Beatles back into the studios lore (this is true...just ask Sir Paul McCartney, who is of course alive and well, thank you very much, and on his gazillionteenth tour with Lady Heather and baby Bea in tow)...and in the Days of Vinyl it took turns being called ""the greatest"" along with ""Abbey Road"".  Being knee-high to a cicadid when the Beatles were at their height, but nonetheless a huge fan, I knew them from AM radio, not albums.  So I never knew which songs were on which lps until high school, when our team-tought humanities instructors (see my ""So You'd Like to be a Pseudo-Expert in Western Culture"" list) gave their infamous ""Sgt. Pepper"" Lecture!  Aha, thinks I, This is An Important Record!

And it was.  Many thought it was the first album with a theme (although Brian Wilson's ""Pet Sounds"" beat the Beatles to that punch). And ""the boys"" continued to show influences as far flung as British music-hall and Indian classical music.  Put together, it was nothing less than delightful.  And just think, it was sixty years ago today, or something like that....",5
"One of the greatest albums I ever heard. Unbelievable songwriting. Instead of ripping off American R&B and Rock artists they truly have their own sound with this album. Even though this wasn't the first concept album, this is the blueprint for all concept albums to follow.",5
"Amazon considers this to be one of its essential recordings for music fans because it IS fantastic! This album is a must for Beatles' fans as well as fans of 60's rock.

To begin with, the CD cover draws you in--what an awesome collection of faces and characters! Colorful and regal, The Beatles stand out in front of the crowd and you just know the music on the album will be superior--and it is! As people have noted time and again, this album has several classic songs that should be ranked among the best rock songs ever. The CD starts out strong with ""Sgt. Pepper's Lonely Hearts Club Band"" and goes straight into the emotional ""With a Little Help From My Friends."" Then there's infamous ""Lucy In The Sky With Diamonds,"" about tripping on drugs--an experience many people can relate to as well. ""When I'm Sixty-Four"" is probably my personal favorite on the CD; but it was a tough choice between that song and ""With A Little Help From My Friends.""

The song ""She's Leaving Home"" is very beautiful and it has great insight into teen angst still common today. Truly, all the songs on the CD are great, including ""Getting Better"" and ""Lovely Rita.""

The CD ends with first the reprise of ""Sgt. Pepper's Lonely Hearts Club Band"" and then the incredibly strong hit ""A Day In The Life."" If you're not familiar with this music and you like classic rock then the CD is a must if only for the last song.

The CD comes with extensive liner notes--a huge plus! You get all the lyrics to the songs as well as photos of the band. There is a complete listing of who's who on the CD cover, and dates and recording locations of the songs. The notes include mention of the ""15 kilocycle tone, put there--especially to annoy your dog,"" and the concluding ""few seconds of...Beatle chatter."" Listen for it!

All in all, the set of songs on this CD reflects incredible talent, thought and hard work by The Beatles. A must have for any rock fan who especially likes the 60's sounds as well as of course for a Beatles `fan. Enjoy it! GRIN",5
"Rolling Stone Magazine rated Sgt. Peppers as the number one rock album of all time.  I heartily concur because no album changed the face of Rock-N-Roll more.  For the first time, Rock music was capable of being more than mere dance music -- it was to be listened to and digested.  Where the Beatles first album took 10 hours to record, this took 700 hours and 129 days.  The sound of every instrument is in some way altered:  instruments and voices are compressed, limited, and echoed.  Violins were recorded by taking headphones and using them as microphones.  Microphones were dropped down the bells of horn instruments.  Voices were played through the whirling speakers inside a Hammond organ.  This was the the first ""concept album"" where the songs on each side of the vinyl did not have pauses between them.  Thank you Sir George Martin!
The songs themselves are very good.  The last song on the album, ""A Day in the Life,"" is John Lennon's materpiece.  The title song, Sgt. Peppers, etc., is one of Paul's niftiest pieces.  Lucy in the Sky with Diamonds, is a great psychedelic song which we thought described an LSD trip.  Actually, it described a picture that John Lennon's son drew in school ""consist[ing] of a young girl floating in the air with a couple of childishly drawn stars beside her."" We certainly didn't think so when we heard about those cellophane flowers of yellow and green!  The rest of the album is filled with some fine McCartney ballads and other assorted psychedelic rock/pop tunes by Lennon and Harrison.
While I consider this album to be the number one album of all time, it is hopelessly mired in that alternative consciousness of the '60s.  It has not aged as well as the White Album, Abbey Road or even the Phil Spectorized ""Let it Be.""  Still, it is great listening.  I just hope they release it soon on SACD or DVD-Audio.",5
"Sgt. Pepper's Lonely Hearts Club Band is, in my opinion, the most historically important album ever released.  This album revolutionized the rock and roll industry; often imitated but never duplicated, it continues to exert a significant influence on the very business of singing and recording music.  Even the timing of the album was perfect; the year was 1967, the Summer of Love, and this album captured the spirit of the times in such an amazing fashion that other recording artists immediately recognized the profound significance of what the Beatles had just succeeded in doing.  I remember seeing an interview with David Crosby, who basically said that Sgt. Pepper accomplished what he and so many other artists of that war-torn generation had been trying to achieve themselves - musically, artistically, and culturally.
There had never been an album like Sgt. Pepper's before 1967.  Before then, an album was simply a collection of songs; since Sgt. Pepper's, an album has been looked upon as more than the sum of its parts.  The Beatles were determined to break new ground, putting in an estimated 700 hours in the studio to produce the thirteen songs you find here (three additional songs were also recording during the Sgt. Pepper sessions but went on to be released separately: Strawberry Fields Forever, Penny Lane, and It's Only a Northern Song) .  The amazing stereo sound was borne of carefully placed microphones all over the studio, including the insides of instruments.  All manner of mixing, tape speed manipulation, and other elaborate technological twists were done to the recordings to make each of them sound unlike anything ever heard before.  There were no breaks between songs, so each side of the original long-playing record played without pausing from beginning to end.  In the case of the second side, you could even say that there was no end to the music; John Lennon, after adding several seconds of a high-pitched tone near the end of A Day in the Life, had several seconds of inane chatter stuck at the very end - this chatter played over and over again in one continuous groove until the listener lifted the needle (unless the record player featured auto return).  The historic evolution of the album went far beyond the individual song tracks.  The album cover, featuring a gallery of familiar men and women is famous in and of itself - as much for those individuals who were rejected as too controversial as it is for the faces you do see (many of whom had to be paid for the use of their likenesses).  Sgt. Pepper was also the first album to come with the lyrics of the songs printed on the sleeve.
You can already see the importance of this album, and I haven't even discussed the song selection yet.  What's to say, really, when every single track is a classic?  The title track gets the music off to a rousing start before bridging smoothly into With a Little Help From My Friends featuring Ringo on lead vocals.  Then you have John's remarkable Lucy in the Sky With Diamonds.  Paul jumps out front on Getting Better, Fixing a Hole, and She's Leaving Home, followed up by John on Being For the Benefit of Mr. Kite.  The next track is the most unusual song on the album: George Harrison's Within You Without You.  At first, this song - with its Oriental, psychedelic sound - doesn't seem to fit in with the surrounding songs, but all it takes is a couple of listens to see just how important the track is to the album itself.  Next comes Paul with the jaunty When I'm Sixty-Four, followed by Lovely Rita, the most entertaining and enjoyable song on the album in my opinion.  After John says Good Morning, Good Morning, the band is back for a reprise of the title track and an encore of sorts in the form of A Day in the Life, a particularly unusual track that changes drastically in terms of sound and singer midway through.
It is hard to do justice to this album in words; as important and influential as it is enjoyable to listen to over and over again, Sgt. Pepper's Lonely Hearts Club Band represents The Beatles at its very best, and this CD really should find a home somewhere in the collections of music lovers everywhere.",5
13 Beatles Classics!!! A Masterpiece!!! A+,5
"""Lovely Rita (Metermaid)"", ""When I'm Sixty-Four"" and ""Lucy in the Sky with Diamonds""--for these three hits alone, any Beatle fan needs this album. Along with ""Abbey Road"" and ""Magical Mystery Tour"", I think this makes a core set of Beatles for anyone who loves them. Oops, have to add the White Album to that list.
When I looked at a Linda Eastman McCartney photo of the Beatles that hangs in the shop where I get my hair cut, it struck me that two of the four are now gone. How sad that is. How wonderful to have this cd to enjoy their music. I love this album.",5
"When thinking of music I really dig, I always wind back with Beatles tunes as part of my list. So do you. That's why you are reading my review. Maybe we can bicker about the finer points of Beatlology, but we both dig the Fab Four's music as a whole.

You probably like the Beatles, but don't know which album to get. That's what you hope the reviews will do for you. You've compared prices elsewhere, and see this is the place to buy it. Which CD?

There's ""The Beatles 1"" CD, the one with the #1 hits. A good value for a lot of songs. No bad, but, for the Beatles and a few other bands, getting the original album is a better choice. The songs are best heard in context, in an odd way, like a Pink Floyd album. Besides, on ""Sgt. Pepper,"" the songs are all incredible. A bit funky, but intensely enjoyable. A compilation won't meet the need.

I can't debate which album is the best one to buy. Too messy of a conversation. That's like arguing whether John or Paul wrote better songs. It gets you nowhere, and what you need is a Beatles album.

Why ""Sgt. Pepper's Lonely Hearts Club Band""? There are 13 good reasons. The first is the title song, and the last is ""Day in the Life."" The 11 songs in between are equally classic. You know them already.

I could emote of the wonders of each song. Today, ""Lovely Rita"" is my favorite on ""Sgt. Pepper"" but tomorrow ""When I'm 64"" might be the one. Depends on the moment. But each song is completely different than the previous, meriting much value for this album.

And I haven't the room to get into it, but the pop-art of the album (take a close look at it) is fascinating. Big controversy back in its day about the cast of characters who are featured. Can you name them all?

I fully recommend ""Sgt. Pepper's Lonely Hearts Club Band.""

Anthony Trendl
editor, HungarianBookstore.com",5
"...said anything other than great things about this CD?  This review is going to be totally boring because I am going to go on and on about how great the CD is.  So, if you want to know whether you should buy it, the answer is yes.  You don't have to read anything else or any other reviews.

Now, if you want to know which songs are the best or worst, listen to the CD!  I like every one of them.  This CD is one of those where every single song could have been released and it would have gone top 40, even though the styles run from pure pop (""Fixing a Hole"" and ""With a Little Help from My Friends) to a big band rock sound (Sgt. Pepper's Lonely Hearts Club Band - OF COURSE!), to psychedelic pop (Within You, Without You - a song with the only flaw of being TOO DARN SHORT!!!).

Some of the songs are absolutely up-beat and peppy, like ""Good Morning, Good Morning,"" ""Getting Better,"" and ""Lucy and the Sky with Diamonds.""  The enthusiasm and excitement takes me back to the fun bands of the 60's jumping around on stage like a bunch of maniacs.  That was one of the many fun parts of the 60's.  There were some occasional tinges of darkness (She's Leaving Home, and somehow ""A Day in the Life"" seems a little sinister), yet somehow all this stuff fits together in one tight little beautiful package that contains some incredibly artistic music that broke a lot of ground for rock music, and for all other music too.

This CD will be one of those that will be a classic in the style of the ""1812 Overture.""  People will be referring to it in the next century and beyond!",5
"The Beatles set the bar with Revolver and Brian Wilson and The Beach Boys jumped over it with Pet Sounds.  The Beatles, especially Paul McCartney, were astounded by the album and it helped spur them to their greatest musical achievement.  While alot of people don't consider Sgt. Pepper's as the band's best album, I think the White Album is their best, the ground breaking and influential nature of it can never be denied.  Up to that point, no one thought that a pop album push the boundaries and be a cultural statement.  By creating an alter ego and using a unifying concept of attending a show by the band, the album broke all the rules.  There was not a hit single from the album and the songs merged into one another without distinction.  Even the packaging of the album broke all the rules.  Usually albums were slapped together with little or no thought to the packaging.  The band spend upwards of $100,000. on the album's artwork.  The album's cover stands as pop culture icon on its own and a true piece of art.  It was also the first album ever to contain a reprint of song lyrics.  The songs themselves have almost become irrelevant to the mystique and aura of Sgt. Peppers, but ""With A Little Help From Friends"", ""Getting Better"", ""Lucy In The Sky With Diamonds"", ""Lovely Rita"" and most notably ""A Day In The Life"" are classics.",5
"I'm a homeschool Mom with a 6th grade child who is on the spectrum.  I supplement with Uzinggo Science, and use this a few times a week.  It's great to be able to test what he's retaining.  So many of the options out there are expensive, and you have to pay through the nose for the teacher's edition to get the answers.

I have noticed in the homeschool communities out there that people pass on Spectrum because they align with common core.  I get it, but my advice is to pass on the math if that is the case.  Don't exclude the entire series.  We have the whole group of books, the only one that hasn't impressed me is the Geography book.  I love it, it's very affordable which is a huge plus in our household!",5
Great book for basic overviews.  One page of reading on a subject.  One page answering questions about the previous page.  It's not that complicated.  It doesn't go into depth.  But it is good for extra knowledge and comprehension.,5
I liked these series.  Segments are written very well at student's reading level.  Questions insure student read through entire reading segment and understood terminology and concept.,5
"We've owned and used many wall maps over the years as students, military officers and business professionals.  This is a big, beautiful and well detailed map that was a fantastic purchase at $6.95 PRIME. It arrived in great condition and went on the wall with only surprisingly minimal curling issues to deal with.  After rolling it in the reverse direction that it was shipped, it laid nice and flat against the wall.  The colors and details are great and the map is functioning as an attractive and useful aid as we learn about the world in which we live and track the news of the day. FYI, the finish is flat, not glossy,  It takes pencil marks well and erases with minimal damage.

Lamination is nice, but adds substantially to the cost.  If you want the map laminated, call your local Fed-Ex Kinkos to see if they have a large laminating machine.  We've done this with other maps with good results.",5
I am totally addicted to anything Downton Abbey and so I was extremely happy to receive my 2016 Downton Abbey calendar. I haven't opened it yet. I don't want to spoil watching season 6. I don't want any spoilers.,5
It was sized perfectly & well colorized. Fit into our cupboard as planned. Very happy with it.,5
I gave the calendar to my daughter-in-law for Christmas. She is a big Downton Abbey fan. She loved it.,5
I love this calendar!  I have bought one every year for some time now.  Beautiful photos and interesting info about the moon.,5
Nice photos.,5
"First, this thing is very large - 4 x 6 feet. Heavy duty paper, shiney, but non-glaring, finish. Arrived without a bit of damage, well packaged in a heavy plastic tube inside a sturdy box. Since it is heavy paper, it is not hard to manuver dispite its size. It's an attractive wall hanging. Very detailed, but remember it's not a road map, major roads only. The type is easy to read without reading glasses. Our driving limit is 500 miles at a stretch, so this full size map makes it easy to rough out a cross-country road trip without having to flip pages or use more than one map. It is also interesting to see where stuff is relative to the rest of the country and our home. If you like geography, maps, or travel, and you have a large space on the wall, this is an asset.",5
"This map proved to be perfect for our needs.  It shows all the Interstate Highways.  It shows all the National Parks.  It shows US highways.  It shows state capitals.  It has shading to show mountains.  All the features like parks and roads are shown in good logical colors (not all white like some other maps).  Excellent balance of as much detail as possible, without being cluttered.",5
Exactly what I wanted and expected.,5
Really Nice,5
Perfect for cross country trip,5
Great quality map! Perfect for my needs.,5
"Nice map but check the measurements - it's HUGE.  I had trouble finding a space and if I had looked more closely, I would have purchased a smaller one!",5
Nice map!!,5
as described,5
"I bought this to put up on our big ""dream"" wall in our home. This map is very detailed and the type is very small yet legible. I will be using flag stickers for our family to each mark where they have been and where they want to go.

Born and raised in Hawaii, we don't think much about where each state is located until we have to travel. So this helps us pick a different spot every year to visit.

This is a lightweight map with a thin lamination on it. I used a regular stapler to tack this up on the wall.",5
This is a beautiful United States map. Exactly what I was looking for. I used a little spray adhesive to mount it to a sheet of foam board. You can find the foam board at any hobby shop already the same size as the map. This map is the perfect size to hang on the wall and mark where you have been or where you want to go. Map pins work great with the foam board backing. It is laminated very nice. All larger cities and hundreds of smaller cities and towns are well marked. They also did a great job with the roads and highways.,5
nice,5
"Very nice map. I'm not sure why people are saying it is laminated- the paper is nice and sturdy, but it is not laminated at least in the traditional sense. The map itself is a nice 4x6 foot sized, and the text is crisp and sharp. Lots of cities and towns are listed. I used foam core (also from amazon, needed 6 20x30 boards) to back the map, now I am able to insert push pins into the map detailing everywhere I've visited. Good map, recommended.",5
Great map! Using it to mark my travels.  Colorful and laminated too!,5
"what can i say, it is a map of the U.S.A. from National Geographic.
put down the GPS and read a map, trust me you will like it.",5
"I'm adding my 5 stars to the rest of the reviews. I searched many places to find the right large scale world map and found many that were much more expensive than this one. But this map is truly wall covering size, has a quality laminated cover, and all for a very low price. Some have commented on the color scheme (on the several similar versions on Amazon), but this is definitely not the bright colored map that would be suitable for a child's room. The actual colors are a little different than the picture, but as I sit here and look at my wall I see rich, muted browns and greens and tans. It fits well with the dark, woody, den type atmosphere I am trying to make. This is a great buy.",5
Great Map!,5
I love this map!!! I like it so much that I wish I got a bigger one hahaha,5
Mounted this map to a cork board and framed it. Have been adding pins to it every time we visit a new place. Love it!,5
I bought this as a gift for my parents and they love it. It is a beautiful map that is easy to read.,5
Gorgeous! Love it!,5
"We've traveled a lot, and wanted a large map to remind us where we've been. This one is not too big, but big enough to be easy to use for this purpose. Plus, it's beautiful, hanging on the wall.",5
Award winning map for good reason. Love the colors.,5
"Very happy with this laminated map. I got it to help visualize/plan several trips this year as we are in the college search process. It is fairly thin, but I have not found that to affect the quality of the product. I use vis-a-vis pens to map our routes, they are easy to see and wipe off cleanly. The map is big enough to easily see major cities in each state and see the state boundaries, but is not large enough to map out routes on specific roads...you'll need a more detailed map for that. I like that there is also plenty of room in the border for me to make notes as to length of drive time between our stops...it just gives a handy overview of the plans.",5
works great,5
Huge map and i like the color goes nice in my living room. I think I'm going to get the pacific centered version since I'm in the pacific duh. I use scotch removable mounting putty to hang this bad boy up.,5
Really Nice,5
"very beautiful....too cheap really, but that's great for the buyer!",5
Nice vintage looking poster. It's National Geographic so it's generally correct and high quality. This is the most up to date version.  Works great since my son moved states away.  I framed it and the size is common so I did not need to spend a fortune.,5
"Great, readable and durable map. I mounted it on a wall to mark our travels it map tacks. I mounted it on a piece of luan, and framed it with small pictures of the places we'd visited. What a great way to remember people and places!",5
"nice large size, sturdy laminate, easy to write and highlight on with sharpie to mark your own route of adventure",5
Great quality map with lots of details. Also nice packing in the tube.,5
Very Detailed and lots of information.,5
"This map is exactly what I was looking for. It is big enough to be able to identify and mark individual countries and major cities, but does not take up he whole wall. It came rolled up and had no creases in it. I am glad I paid a little extra to get the laminated version. If you are looking for a classy map on which to mark your travels, I would look no further.",5
"I gave this to my Husband as a present for valentines day. I also purchased a cork roll and used a spray adhesive to stick the map on to the roll, then placed that in a frame that i got from Michaels at 50% off. This is a great travel map for using push pins.",5
"EXACTLY what I was looking for! I love all things travel, and I've been wanting a map to hang in my room for a few years now. It's taken me forever to find one as large as I would like that doesn't cost a fortune, or that isn't a decal that will have to be thrown out once you remove it from it's original placement. The colors are perfect, as they'll easily match a variety of room styles and I'll be able to continue using it even after I purchase new bedding/decor. It does come rolled up in a tube, so you'll want to lay it flat with heavy books or something on it in order to stop the map from curling back up or rolling.
I also love that I have the option to hang it however I want, rather than an option that comes framed. I'm planning to ""fake"" one of the wooden hanging systems by purchasing wooden dowels and then attaching one along the top and one along the bottom.",5
"I bought the 48x73 inch map for my husband. It arrived in great condition. It was not laminated, which is what I wanted. It will look amazing in the glass picture frame I am going to buy for it. The map looks just like the picture and is exactly as described.",5
good quality for the price.,5
This map is beautiful!  My kids can read it as well which is nice that it can still function as a map.,5
"Amazing map! Keeps trying to roll up after a day of being hung up but after a week it stayed still. Taped it onto styrofoam insulation and we are using it to keep track of our family travels. Really cool, detailed and educational. Lots of detailed extra information on map. Lots of labeled cities too.",5
Big and has everything we want on the map.,5
"Very large, detailed map - bought through Amazon (listed seller) and it arrived in perfect condition! Great idea to hang this on a wall where kids walk by it...they might happen to learn a thing or two from it! Couldn't hurt. This particular one is going to the UK for relatives. Hopefully give them a good idea how vast the US really is.",5
Great family travel map. We will be mounting and framing it. Bought some pins with it so each of us could mark our world travels. Think it's really well made,5
This is a nice map.  We wanted it to decide on a trip and it is working really well.  I like it.,5
"Excellent classroom map. Good clarity, durable lamination, not too ""busy/crowded""",5
nice,5
"It's a great map with lots of detail. The details get lost when looking at Alaska, but otherwise it looks very nice. The gloss finish is also nice, though it would be better if it were laminated. I would recommend it to anyone looking for a good wall map of the lower 48. Alaska would really need its own map to do the state justice.",5
"Comes packaged in a tube, rolled up. Quality is great. Exactly what I was expecting. Is NOT laminated if that is what you are looking for.",5
Map is well made and the lamination is good quality.,5
"Bought to help decide where to move to.  This with some dry erase markers helped us figure out where we could NOT live (for whatever reason), where we'd PREFER not to live, where our family members are...I suppose it might be educational, too.",5
"This one went to our daughter and replaced some hideous unicorn poster. The map caused a lot of raised eyebrows, but now we are getting calls from her friends parents as it apparently sparked a fad... The world needs more fads like this (IMHO).",5
Perfect!,5
Great quality map with lots of details. Also nice packing in the tube.,5
Excellent gift for our teen son. Replaced the rock-band poster and caused a fad among his friends. My wife and I were completely surprised by the reaction!,5
Great thanks,5
As expected.,5
"We really like this map.  My daughter spent three months touring Europe with her best friend. After buying her one, she bought one for her friend. She's embellishing them with photos, tickets, receipts etc. for a great memory collage. Great size, colors, nice quality!",5
"This is a beautiful World Map that looks great on my wall. I love that it's laminated for protection. The color scheme gives it an old-world look, but the map boundaries and data are up-to-date. The size is perfect for being able to see from across the room.",5
I bought this so my son could learn all 50 states slowly by heart and every time he walks by them he likes to show off all the states he knows!!!,5
Exactly as advertized.,5
"Everyone who walks into my home comments on this map I have hanging on the wall. The colors are great and the size is great, makes quite a statement in addition to being easy to read and find things. I'm very happy with it.",5
beautiful map,5
"great product, and very happy with purchase. Item is perfect and as expected. thank you",5
Love it! Beautiful alternative to the typical world map. Looks great on our wall and we reference it often.,5
This came rolled in a poster tube exactly as described. I have put cork on the back and installed it in a frame to put push pins in and mark our travels.,5
Great map!  Using it to mark my travels.  Decorative and will look nice hanging in our home!,5
The map is very nice and I am pleased with it. The detail is good and easy to read with fairly decent roads and cities highlighted.,5
Item exactly how it was described and pictured.  Very elegant with subtle coloring.  It had a smooth finish.  It looked very nice framed.,5
My husband just moved to the US and this has really helped give him an idea of where different places are in the US. It also helps our 5 year old learn his states and to see where all our family is around the us. Nice quality.,5
"Looks great on the wall even unframed. Love the plastic coating to protect the map and reduce wrinkling. The aged look is very attractive, but easy to read.",5
"Although my original order was undeliverable due to damage, my contact with Amazon resulted in quick turnaround and the map arrived quickly.  The map itself is very nice although I agree with previous posts that lamination would be better but I knew what I was buying when I ""carted"" it.  The map is not as ""old"" looking as what it appears on my computer screen but is still a great item.",5
"I LIKE THE COLORS, SIZE, LETTERS. AMAZING ON WHAT A BEAUTIFUL STRUCTURE OF LAND WE OWN. PROUD TO AN AMERICAN...",5
"This was a large map, but not too large as I wanted to be able to read the cities and larger roads. I wrote on mine with a CD marker which worked well (regular markers were able to smear and wipe off if rubbed gently with a kleenix (or a shirt)). Excellant quality and thickness of lamination, and it came rolled up in a tube (so it had no damage to me in shipment) and when reverse rolled for a day or so it straightened out pretty well so I could work on it.",5
We wanted a map to pin locations we visited. This works fine mounted on a board. You can see enough detail to pin  locations.,5
"Love it! great map, great quality. definitely recommend this. don't have much else to say so .....america, america, america, america",5
just what we wanted,5
"This one went on the wall of our oldest kid. Had to put it up against his screaming ""objections,"" as he wanted either my vintage ""KISS"" poster or the map of Europe (that one went to his brother). Now they (our two sons) are playing a game of who can memorize more capitals (US states vs. EU states), bodies of water, bordering states etc. These games get pretty vicious sometimes, but hey... at least they both know the capital of Kentucky and can find Monte Carlo!",5
"Love the detail and quality of this poster map for the price. Honestly, it looks stunning when properly framed and hung up on a wall and should serve to inspire those who look upon it for many years.",5
Beautiful map sadly unable to use it due to it being too big for the space we hoped to put it in.,5
"EXACTLY what I was looking for! I love all things travel, and I've been wanting a map to hang in my room for a few years now. It's taken me forever to find one as large as I would like that doesn't cost a fortune, or that isn't a decal that will have to be thrown out once you remove it from it's original placement. The colors are perfect, as they'll easily match a variety of room styles and I'll be able to continue using it even after I purchase new bedding/decor. It does come rolled up in a tube, so you'll want to lay it flat with heavy books or something on it in order to stop the map from curling back up or rolling.
I also love that I have the option to hang it however I want, rather than an option that comes framed. I'm planning to ""fake"" one of the wooden hanging systems by purchasing wooden dowels and then attaching one along the top and one along the bottom.",5
"I bought the 48x73 inch map for my husband. It arrived in great condition. It was not laminated, which is what I wanted. It will look amazing in the glass picture frame I am going to buy for it. The map looks just like the picture and is exactly as described.",5
This map is beautiful!  My kids can read it as well which is nice that it can still function as a map.,5
"love that I could shop for a frame of my choice, because it fits a standard size.  looks great on the wall",5
"I love this map! It's really humongous. It basically takes up the entire wall in my room, but the print is a good quality and its very visually appealing. Everyone comments on it when they visit. I recommend! Adds a rustic sophisticated feel to your living quarters.",5
"We mounted this on cork board under my son's twin loft.  It is practically the perfect size, in height and width.  He LOVES it!  The antique color/look goes well with the colors of his room (tan/beige, navy, and olive green).  It is perfect for a boy's (of any age) room, office, etc.  Very professional and well done.  It arrived rolled inside a stiff plastic tube, and that was in a larger cardboard rectangle.  We are VERY satisfied and thrilled.",5
"The laminate work is tough, which I like. I am able to write/mark directly on the map using a dry erase marker, and it easily cleans off with a cloth. Being able to temporarily mark the map is helpful to me because I use this map to teach geography to my young daughters. For specificity, I use Expo brand dry erase markers.

The size is just as the item description indicates. Great product.",5
"Big map, easy to read.  Recommend for anyone needing to find their way.",5
"With much of the news being International, having a map behind you in your Home office makes things alittle smoother?  I mean, you hear of something, turn around and Walla?  you know where it is.  Very educational for all ages too...Well made and I like it.",5
This map is a gift from me to my husband.  He immediately hung it on his wall.  Now he marks the trips he has taken with one color pin and the trips on his bucket list with another color pin.  The map is laminated so finger prints easily wipe off it  and it looks very attractive in his office.,5
"I LOVE this map! Way more than I expected. I just bought it for reference and wanted something I could draw on and be able to remove the ink.

To my surprise there is the main map, then on the bottom left is the type of terrain map, and on the bottom right is the population map. This was so helpful for what I was using the map for!!

Not to mention I'm a college student and honestly, it looks pretty cool on my wall.",5
This map is used by my daughter who is teaching my grand daughter.  It is an excellent map.,5
"This map came fully laminated and ready to be hung on the wall.  All major thoroughfares are included as well.  It is perfect and I highly recommend it for home, office and school use.",5
PRODUCT WAS EXACTLY AS EXPECTED--AND ARRIVAL TIME WAS AS STATED IN THE ESTIMATED DELIVERY DATE,5
"This fit a fancy, wide-framed cork board from Home Goods exactly.  1/4 inch border was pushed under each side of the frame, allowing another 1/4 in of white to show before the red border line.  All flags show.  The lamination will keep the map lasting for years, enabling map pins and flags to be inserted without tearing the map. My family includes many international lawyers and doctors, who work in Asia, Africa, and Europe providing humanitarian services.  One niece just moved to Singapore for business, while my sister lives currently in New Zealand.  We need lots of pins to track everyone's travels!",5
"Well made, colorful, strong laminate. I have loved maps of all kinds for a long time and I love this one......probably not an extremely helpful review but what the heck, I love maps :)",5
I'm using this map to track the breweries myself and my gf have gone to. I picked up a cheap frame and its going to work perfectly.,5
I bought this to pin up in my studio and tack all the places my artwork has been. It's just beautiful. Very well laminated - no bubbles. The place names are easy to read. Came quickly and shipped properly.,5
"I put this map up in the shower so I can learn a little geography in the morning. The laminate is great and makes the whole map waterproof! I definitely recommend putting this map up in your kitchen or bathroom where you will see it everyday, if only for a few minutes.

Another great feature of the map are the comments made in red text. Places with contested territory, like the Gaza Strip, have short descriptions about the current political situation and the outlook; so even if you're not up on the news, you will at least be aware that the area is subject to change soon.",5
